session_id,x,y,time,event_type,label
_ly8y47xkd,104,68,1728737810351,move,robot
_ly8y47xkd,98,63,1728737810413,move,robot
_ly8y47xkd,92,59,1728737810475,move,robot
_ly8y47xkd,86,55,1728737810537,move,robot
_ly8y47xkd,80,50,1728737810662,move,robot
_ly8y47xkd,73,46,1728737810725,move,robot
_ly8y47xkd,67,41,1728737810788,move,robot
_ly8y47xkd,61,37,1728737810850,move,robot
_ly8y47xkd,55,33,1728737810976,move,robot
_ly8y47xkd,49,28,1728737811039,move,robot
_ly8y47xkd,43,24,1728737811101,move,robot
_ly8y47xkd,37,20,1728737811161,move,robot
_lecxgv5qr,592,283,1728737811925,move,robot
_lecxgv5qr,828,396,1728737811986,move,robot
_lecxgv5qr,968,463,1728737812047,move,robot
_lecxgv5qr,954,456,1728737812108,move,robot
_lecxgv5qr,939,449,1728737812171,move,robot
_lecxgv5qr,924,442,1728737812233,move,robot
_lecxgv5qr,909,435,1728737812296,move,robot
_lecxgv5qr,904,432,1728737812390,move,robot
_lecxgv5qr,889,425,1728737812454,move,robot
_lecxgv5qr,875,418,1728737812515,move,robot
_lecxgv5qr,861,412,1728737812577,move,robot
_lecxgv5qr,851,407,1728737812639,move,robot
_lecxgv5qr,844,403,1728737812702,move,robot
_lecxgv5qr,829,396,1728737812764,move,robot
_lecxgv5qr,814,389,1728737812825,move,robot
_lecxgv5qr,800,382,1728737812888,move,robot
_lecxgv5qr,785,375,1728737813012,move,robot
_lecxgv5qr,770,368,1728737813074,move,robot
_lecxgv5qr,756,361,1728737813137,move,robot
_lecxgv5qr,741,354,1728737813200,move,robot
_lecxgv5qr,727,347,1728737813323,move,robot
_lecxgv5qr,713,341,1728737813385,move,robot
_lecxgv5qr,698,334,1728737813446,move,robot
_lecxgv5qr,684,327,1728737813507,move,robot
_lecxgv5qr,676,324,1728737813569,move,robot
_lecxgv5qr,669,320,1728737813631,move,robot
_lecxgv5qr,654,313,1728737813694,move,robot
_lecxgv5qr,639,306,1728737813756,move,robot
_lecxgv5qr,625,299,1728737813818,move,robot
_lecxgv5qr,610,292,1728737813943,move,robot
_lecxgv5qr,596,285,1728737814004,move,robot
_lecxgv5qr,581,278,1728737814066,move,robot
_lecxgv5qr,566,271,1728737814130,move,robot
_lecxgv5qr,552,264,1728737814257,move,robot
_lecxgv5qr,537,257,1728737814318,move,robot
_lecxgv5qr,522,250,1728737814383,move,robot
_lecxgv5qr,508,243,1728737814445,move,robot
_lecxgv5qr,494,236,1728737814538,move,robot
_lecxgv5qr,479,230,1728737814601,move,robot
_lecxgv5qr,464,223,1728737814663,move,robot
_lecxgv5qr,449,216,1728737814725,move,robot
_lecxgv5qr,435,209,1728737814851,move,robot
_lecxgv5qr,420,202,1728737814915,move,robot
_lecxgv5qr,406,195,1728737814977,move,robot
_lecxgv5qr,391,188,1728737815039,move,robot
_lecxgv5qr,377,181,1728737815134,move,robot
_lecxgv5qr,363,175,1728737815194,move,robot
_lecxgv5qr,348,168,1728737815256,move,robot
_lecxgv5qr,334,161,1728737815319,move,robot
_lecxgv5qr,326,157,1728737815379,move,robot
_lecxgv5qr,318,153,1728737815441,move,robot
_lecxgv5qr,304,146,1728737815503,move,robot
_lecxgv5qr,289,139,1728737815566,move,robot
_lecxgv5qr,275,132,1728737815628,move,robot
_lecxgv5qr,260,125,1728737815752,move,robot
_lecxgv5qr,245,118,1728737815814,move,robot
_lecxgv5qr,231,111,1728737815878,move,robot
_lecxgv5qr,216,104,1728737815940,move,robot
_lecxgv5qr,202,97,1728737816064,move,robot
_lecxgv5qr,187,90,1728737816128,move,robot
_lecxgv5qr,173,84,1728737816190,move,robot
_lecxgv5qr,158,77,1728737816253,move,robot
_lecxgv5qr,143,70,1728737816376,move,robot
_lecxgv5qr,129,63,1728737816438,move,robot
_lecxgv5qr,114,56,1728737816500,move,robot
_lecxgv5qr,100,50,1728737816561,move,robot
_lecxgv5qr,92,46,1728737816623,move,robot
_lecxgv5qr,85,42,1728737816686,move,robot
_lecxgv5qr,70,35,1728737816748,move,robot
_lecxgv5qr,56,28,1728737816811,move,robot
_lecxgv5qr,42,21,1728737816872,move,robot
_s5yfe35nu,558,198,1728737818539,move,robot
_s5yfe35nu,550,195,1728737818601,move,robot
_s5yfe35nu,542,192,1728737818723,move,robot
_s5yfe35nu,534,189,1728737818787,move,robot
_s5yfe35nu,526,187,1728737818848,move,robot
_s5yfe35nu,518,184,1728737818909,move,robot
_s5yfe35nu,510,181,1728737819032,move,robot
_s5yfe35nu,502,178,1728737819095,move,robot
_s5yfe35nu,494,176,1728737819159,move,robot
_s5yfe35nu,486,173,1728737819222,move,robot
